DrugID	TargetID
D0LL9K	T92609
D0P9FT	T92609
D00FYF	T31391
D0N8QQ	T82028
D0N8QQ	T92403
D00DBE	T61744
D00DBE	T02001
D00DBE	T10265
D0Z5LZ	T66665
D0Y2OG	T13260
D0B6JV	T59626
D03BOZ	T86702
D03BOZ	T68251
D03BOZ	T54156
D03BOZ	T34296
D03BOZ	T52450
D0R8TB	T80896
D0C1SI	T70309
D0V9RU	T82028
D0V9RU	T92403
D0GT8W	T10513
D0GT8W	T35640
D00VPV	T12475
D0K1SZ	T59679
D08FGX	T49072
D07HBI	T93566
D0W1MX	T81850
D0J5GT	T61622
D0EC2K	T24793
D0EC2K	T39716
D0EC2K	T12119
D04WCI	T65864
D03ZBM	T23714
D0RL4M	T28330
D02TTF	T33584
D02TTF	T62276
D02TTF	T22285
D02TTF	T76414
D0S7IZ	T66665
D06NPB	T29754
D0K2BQ	T92072
D0K2BQ	T07663
D01ESB	T32060
D05WTZ	T54156
D05WTZ	T68251
D0P3KA	T66665
D0P3KA	T00140
D0P3KA	T93566
D0X2TO	T32060
D1SWN3	T84173
DM3J5I	T69619
D0L9YS	T84631
D0IP6X	T29683
D09YTY	T30985
D0Y9XD	T53585
D07VZV	T92072
D05WEP	T83875
D0J0AE	T76685
D0CY3A	T84631
D0W7UO	T20331
D0E2MJ	T84631
D07ESH	T27137
D02FXU	T81850
D02HVW	T23499
D03MCV	T83369
D05WJQ	T52790
D0Q1CD	T68251
D02EMR	T61744
D09GGJ	T92072
D04SPK	T76198
D06TGE	T76685
D00RSK	T66665
D0Q6SD	T67162
D0A2IH	T30985
D05YUK	T87023
D0V7HI	T66665
D07ESH	T86679
D04SBH	T67684
D0U9TM	T26623
D0MU0S	T80896
D0MU0S	T89534
D0K8NW	T31204
D0K8NW	T32060
D0K8NW	T83813
D07ESH	T77365
D0O1KX	T76369
D09TGX	T84631
D0R9ON	T40332
D07EXV	T23355
D05MFO	T32060
D0B8YZ	T51487
D0B8YZ	T80387
D0B8YZ	T08910
D0Q7AW	T26623
D03GYK	T68782
D07OGZ	T84631
D0Z5VQ	T76198
D00DQX	T80975
D00DQX	T57700
D01EUF	T68251
D01EUF	T52450
D01EUF	T73475
D0D3PX	T44458
D0D3PX	T70176
D0D3PX	T49898
D01HRR	T76198
D08LDS	T39716
D0QU8H	T67162
D01PIL	T67162
D0Y2HR	T77913
D0OC3J	T67162
D08SOF	T77913
D0T1RG	T23499
D01VAB	T44068
D0JQ7Y	T94033
D00ZGA	T47094
D00CCI	T11487
D06BPG	T67162
D08QUV	T55959
D0OS6O	T67162
D0O2IE	T40111
D07KYU	T79961
D02EAS	T23499
D0Q5PL	T73712
D0Q5PL	T56923
D0Q5PL	T00884
D0Q5PL	T66665
D0B6PZ	T13260
D02LHR	T53381
D02LHR	T01777
D02LHR	T41580
D0M7LV	T78709
D0M7LV	T32060
D0C4FT	T89534
D0C4FT	T80896
D02FEA	T31204
D0QQ1J	T89534
D0QQ1J	T04902
D0QQ1J	T80896
D0QQ1J	T14912
D0U2CB	T00140
D06KNK	T70977
D0YK9D	T49898
D0YK9D	T70977
D0YK9D	T58970
D00RJA	T40111
D0A3MV	T70977
D0YN2I	T76685
D0IH3I	T53524
D0KT1Q	T76685
D01RIT	T76685
D0FC8P	T76685
D0K7XA	T76685
D0LU7K	T76685
D0LZ1Z	T76685
D0D7ZU	T76685
D0J5NB	T76685
D0S5NS	T76685
D07QLD	T76685
D0F0VY	T76685
D0M9FZ	T76685
D0X7DZ	T76685
D01KJZ	T76685
D0LT5Y	T62841
D06STX	T07173
D06LIQ	T97035
D0OK1S	T99948
D05OIU	T11388
D05OIU	T41141
D05OIU	T61746
D05OIU	T68290
D05OIU	T77236
D0LC2G	T97035
D0KU5J	T97035
D0E6LU	T97035
D0CM5P	T62841
D0WQ9X	T99948
D08ZEM	T62841
D0EC3H	T62841
D0EQ3V	T97035
D01HJQ	T76685
D0IC3K	T76685
D0T8VE	T76685
D0U3VU	T76685
D0UT9H	T97035
D0ZC7W	T64765
D0D8LP	T64765
D0P2BJ	T62841
D01EVP	T97035
D02NNZ	T76685
D0L1SV	T97035
D03PYA	T97035
D04DUF	T64765
D0JW7T	T76685
D04GIJ	T62841
D0CX1F	T76685
D0ZN3M	T41141
D0WO4T	T61746
D0FR1Q	T76685
D0WK8I	T76685
D0RC7R	T97035
D0T3TZ	T07173
D06WGO	T97035
D02JVX	T97035
D0GW5H	T97035
D0PN6U	T97035
D0S3RX	T76685
D09YKI	T97035
D04ZZM	T97035
D05NHA	T97035
D07HJT	T62841
D0AK6L	T62841
D0JT0B	T62841
D0VN2U	T62841
D0WH1K	T62841
D0Z7EV	T76685
D0A2NA	T61746
D01RTO	T97035
D0D2JW	T97035
D0CH3F	T97035
D0NR2A	T97035
D03MKE	T97035
D0KX8N	T76685
D0MM1Y	T97035
D0BR6D	T11388
D00BXK	T76685
D0CW1J	T76685
D0GW8L	T76685
D0H2GT	T76685
D0HD7S	T76685
D0M6PB	T76685
D0NB2K	T76685
D0T7QY	T76685
D0X7EQ	T97035
D0ZJ4M	T97035
D01NJW	T97035
D04ZLC	T76685
D0A0RM	T97035
D07PND	T76685
D0P6ZB	T97035
D0DW3Z	T97035
D04MPV	T76685
D06KKO	T97035
D0M4EQ	T97035
D0P7HQ	T76685
D0I5SD	T76685
D0PI1Z	T97035
D0FZ5R	T76685
D02SGL	T97035
D04HEW	T97035
D0JC3U	T97035
D0TL2C	T97035
D0W6ZO	T97035
D0X0RV	T97035
D0DF6B	T76685
D0N0XU	T76685
D0I0VJ	T76685
D0V5BV	T76685
D0K6GI	T76685
D0P7LP	T76685
D05TQG	T76685
D0M2RT	T76685
D0TI3Q	T76685
D0FS0D	T76685
D0F1DK	T76685
D0J5XM	T76685
D02SNQ	T76685
D07SYY	T76685
D0B6NT	T76685
D0EQ3O	T76685
D0G8LH	T76685
D0GX6V	T76685
D0U6PA	T76685
D05VIN	T76685
D0GH4B	T76685
D07NAA	T76685
D0RC5I	T76685
D0KX2W	T76685
D0L2MA	T76685
D04VGR	T11388
D04VGR	T41141
D04VGR	T61746
D04VGR	T68290
D03FDN	T76685
D0V0UW	T76685
D0I1XE	T76685
D0D5MQ	T76685
D04BXA	T76685
D0DE0C	T76685
D0KD5X	T76685
D07GJH	T76685
D0ZE8B	T76685
D0O4RN	T76685
D0K3FJ	T76685
D0JK3V	T76685
D0BB2F	T76685
D00TBI	T76685
D05GDS	T76685
D0I1VK	T76685
D0SV6D	T76685
D0TS3S	T76685
D0Z8WF	T76685
D0NJ0S	T76685
D09XUI	T76685
D00TMQ	T76685
D02XYT	T76685
D00DXC	T84703
D00DYI	T97035
D00EGV	T97035
D00JQA	T97035
D00QVY	T97035
D01CFL	T97035
D01QYA	T97035
D01VTT	T97035
D01ZCC	T97035
D02CXZ	T97035
D02TIY	T97035
D02WJB	T97035
D02ZVY	T76685
D03KNZ	T97035
D03NCL	T97035
D03PLQ	T97035
D03PZZ	T97035
D05XAH	T97035
D06LMS	T97035
D07PNX	T97035
D07PSJ	T97035
D07RJD	T97035
D07RUH	T97035
D09EFW	T97035
D09JLP	T97035
D09MHU	T97035
D0A2RI	T97035
D0A8UJ	T97035
D0AE8D	T97035
D06KNK	T76910
D0D1EI	T76685
D0EH4P	T97035
D0F8KE	T02562
D0FQ3D	T97035
D0G7XW	T97035
D0H0UC	T97035
D0HH4L	T97035
D0HO0I	T97035
D0I3KT	T97035
D0IB3Z	T97035
D0IG6J	T76685
D0IH6G	T97035
D0J0BB	T97035
D0J0WG	T41141
D0J4YH	T97035
D0J6DS	T97035
D0JR0P	T97035
D0K5JG	T97035
D0K6TN	T97035
D0L0CV	T97035
D0LM6D	T59631
D0M8UO	T07173
D0M8UO	T69128
D0MA7A	T97035
D0MT3J	T97035
D0MZ4V	T59631
D0N7BW	T97035
D0N8YJ	T56418
D0N8YJ	T69128
D0O3JR	T97035
D0P0PT	T97035
D0P3EG	T59631
D0Q1HU	T97035
D0Q1NF	T97035
D0QR0E	T97035
D0QU3G	T97035
D0SD9L	T97035
D0SF6C	T97035
D0SJ1U	T97035
D0SJ4S	T97035
D0T3TZ	T56418
D0T8XD	T07173
D0T8XD	T69128
D0U5GU	T97035
D0UD6X	T62841
D0UX4J	T61746
D0YK9D	T76910
D0W8RV	T97035
D0WT1C	T97035
D0X5VH	T97035
D0YX1C	T97035
D0Z0DX	T97035
D0ZT3U	T97035
D0ZY6C	T76685
D0QM0D	T11388
D06ZNU	T25005
D0V8JZ	T25005
D0JD5W	T41141
D0KG9M	T61746
D0L1PP	T61746
D02SJB	T62841
D0G7KY	T62841
D0N3AF	T62841
D0UN9X	T62841
D0JD5W	T68290
D0QM0D	T68290
D04QVK	T76685
D05TKW	T15803
D0R7EA	T10482
D0PK7J	T89034
D0LB0X	T19160
D0X6QL	T41141
D03JRG	T10383
D02NHW	T19368
D0J3SU	T72252
D0J3SU	T93903
D0O7HP	T01280
D02ZQS	T06093
D02ZQS	T51282
D0FE7H	T67102
D02NUT	T97196
D05EMV	T76369
D0A4RF	T34296
D0A8UP	T55689
D0S6TK	T62431
D0S6TK	T60631
D0M8KY	T09826
D0Y4LI	T94479
D00EPS	T17758
D0G0YZ	T17758
D09SFV	T95913
D02GNH	T07191
D08AAV	T11211
D07PMG	T09826
D00RMC	T59328
D0K2HA	T22939
D06DMQ	T97155
D0R9IU	T62431
D0PB0D	T79232
D0BT0Z	T12119
D00XBC	T06955
D0DX4J	T85799
D05HAD	T94033
D0B9MR	T15068
D0EY0A	T16688
D0O1ZI	T65200
D01KMW	T09572
D0Z2FD	T99089
D02TTL	T18477
D00ZPT	T84631
D0V2YJ	T28484
D06UWF	T08133
D0O3QW	T16347
D0K4FP	T94033
D0VH3H	T76685
D08VSQ	T65200
D07DIX	T26623
D0O8JW	T10265
D0O8JW	T02001
D0O8JW	T61744
D04TSO	T40800
D09XXH	T09960
D00XWB	T39716
D09RJN	T86161
D0YT8P	T40474
D0HI1K	T02551
D0L3JI	T24983
D0PM7Q	T62449
D0OA5G	T97592
D0OA5G	T87675
D0OA5G	T46781
D07PNT	T80975
D04LSD	T64765
D03LRU	T18477
D06YSP	T18477
D0J6AB	T46781
D0J6AB	T87675
D05OMT	T40474
D08RMJ	T40694
D0V0NL	T89988
D02UFQ	T14597
D08HFW	T46781
D0A5MC	T87675
D0E5JC	T96079
D06ZVO	T55610
D0E5XA	T46781
D0E5XA	T87675
D0ZU5F	T40474
D05NJI	T33489
D07QWW	T11011
D0M3IN	T86679
D0D9LB	T76198
D04HDZ	T86052
D07HRU	T80975
D07HPJ	T48069
D00MBY	T02562
D07BIK	T11388
D0J6RV	T74977
D08FIX	T61518
D0Z5VG	T09826
D0I4ZN	T16739
D00HBR	T47768
D03BKV	T86052
D03XHS	T61622
D08KIB	T68290
D08KIB	T11388
D0Z5DM	T78429
D0A6VD	T15068
D0A1LS	T09826
D04TIJ	T09826
D09CZS	T09826
D0U1HN	T61722
D01KTG	T15739
D05LPW	T31391
D04UPW	T62306
D00RYA	T08391
D0U0AU	T40332
D0XJ6C	T15556
D04CJE	T92076
D0Y5QD	T55610
D0RE4L	T85943
D0V3HP	T20761
D0U5PT	T67849
D03ZPX	T16691
D09UMN	T66505
D0T0KT	T12355
D07XDQ	T47094
D00JQE	T15334
D0JY2X	T76414
D0G2XR	T55709
D02KLD	T16691
D03BHZ	T05031
D0K9DI	T02001
D0K9DI	T10265
D0K9DI	T61744
D08QDF	T87024
D06ESU	T61722
D0C1ZO	T07806
D00EHX	T42000
D00IXN	T44282
D00SSZ	T68547
D0E5GI	T47094
D0KR1N	T75596
D0T3DG	T62820
D0ZW4W	T90985
D0ZW4W	T40556
D07EFM	T28893
D02PGP	T18477
D02VKC	T62276
D02VKC	T22285
D02VKC	T33584
D02VKC	T76414
D0VW0I	T70101
D06OZJ	T66665
D0V0NL	T02703
D0IZ1A	T89918
D0Q7QY	T26623
D0IJ7O	T68251
D06EXA	T47768
D06EXA	T58992
D06EXA	T60693
D0S0WN	T30563
D0L5VS	T92072
D0L5VS	T77365
D0L5VS	T86679
D0W4YO	T47768
D0W4YO	T52921
D07NFW	T51408
D05WSP	T98022
D0W8OJ	T30687
D03GNI	T57392
D09OCK	T07663
D0PQ8T	T49072
D0I2XM	T52522
D0I2XM	T44068
D0Q5QC	T63986
D07UGA	T13852
D00HBR	T58992
D00HBR	T60693
D08SIT	T77594
D08SIT	T40097
D0S9OH	T17345
D03MDW	T87166
D03IJO	T67849
D0U8QH	T75243
D03FOP	T67849
D0G3MN	T05031
D05RGV	T40694
D01SJT	T15068
D01LCC	T40474
D08MHM	T98293
D0Y8UV	T40474
D0H0FX	T53585
D01QSG	T61622
D0W7LO	T83011
D0X2NN	T84631
D0Z0AM	T10965
D07HPJ	T85435
D09VBE	T46937
D07FPY	T68547
D0R2OU	T64765
D0Y2GJ	T78709
D04LWT	T49072
D0X0PP	T84133
D00ZEG	T67162
D00ZEG	T78709
D03DKV	T44458
D03DKV	T22956
D03DKV	T49898
D03DKV	T70176
D03DKV	T85799
D06EFW	T90648
D0C7WO	T67162
D0C7WO	T32060
D0CY1B	T46781
D0CY1B	T80975
D0CY1B	T87675
D0FA6S	T80975
D0FA6S	T92144
D0FA6S	T40474
D0FD6D	T80975
D0G1TY	T46482
D0G1TY	T11451
D0G1TY	T48703
D0IX4B	T70176
D0IX4B	T85799
D0IX4B	T49898
D0K7OW	T55959
D0P1CV	T70176
D0P1CV	T85799
D0P1CV	T49898
D0S5RC	T44458
D0S5RC	T70176
D0S5RC	T58449
D0Y4OI	T00140
D0FA6S	T07173
D0S5EF	T38529
D0FA6S	T51076
D01KTG	T00176
D07VNH	T03691
D01FZZ	T12119
D0VE7B	T12119
D03UDF	T07173
D06XCP	T14912
D0LG8T	T17986
D0CW8S	T18664
D01SHJ	T18876
D01WKZ	T22274
D08SGE	T25005
D0LG8T	T25265
D0HE7C	T30687
D0XE4W	T38950
D05ICT	T40556
D0PH9I	T40556
D0D6XT	T41515
D0XZ1D	T41515
D0M8YM	T41560
D05ICT	T42048
D07KBM	T44458
D0PL7P	T44458
D07LPT	T46040
D0SP6A	T51407
D06BGZ	T53389
D0AY8A	T55398
D09OHR	T58449
D0TN3Q	T58970
D0T4QA	T52316
D0AX4H	T60631
D0H2HZ	T62431
D0C2NT	T66903
D06HYF	T67619
D0RZ9V	T69563
D0PL7P	T70176
D06HYF	T71266
D0A1DG	T73756
D0L1GD	T73756
D0HY9S	T74977
D05FKU	T79747
D0J5HR	T79747
D0LL4Y	T81358
D02IKF	T81735
D0U3DP	T85544
D05ICT	T86399
D09CLC	T86803
D0C6RM	T88569
D0X1OW	T89534
D0J1HB	T89697
D06HYF	T94479
D03BHZ	T95913
D01FYA	T96623
D0F3NF	T96623
D08FIX	T96892
D0C2BP	T97008
D03BYM	T97155
D0IE9L	T97155
D0L6XO	T97196
D0NW8C	T97196
D0XD4I	T97196
D04ZQB	T98293
D09PPU	T99948
D0HI1K	T86014
D0NP8P	T16769
DAY4L1	T00884
DDXH71	T09826
DV3WF1	T09826
DOJG79	T10822
DNI28K	T12091
DM16HS	T13057
D7LC8N	T14912
DBI81F	T14912
DWD06K	T16691
DCWT40	T16739
DHYZ53	T16808
D7M8LI	T20333
DMVR61	T23666
DU98JH	T23673
DTF20P	T25005
DI1L7M	T25265
D3U8YR	T29130
D7M8LI	T40474
D7HZ3T	T40474
D1TNJ2	T40474
DK26FL	T40694
D2GJ4P	T44458
DQ5Y6Z	T53389
DNI28K	T53389
DN6MT7	T54582
D7HZ3T	T55781
D10LNV	T55781
DAY4L1	T56923
D0VIG4	T58449
D47MOS	T58454
D1BG7C	T60631
D4MW3O	T62449
D7CE6N	T65116
D6P9OU	T67162
DKCU40	T70176
DKCU40	T74312
D10LNV	T74312
D81YNE	T74977
D7X8AQ	T77350
DS2J7Q	T77365
DYF2N4	T80276
D7HZ3T	T82383
DFZ0V3	T82665
DP17AI	T85544
DKCU40	T85799
D7M8LI	T85943
DKCU40	T89361
D7HZ3T	T94880
D3OWG9	T97155
DQ9B8C	T98397
D9FT0A	T99340
DJ0P6A	T77365
DJ0P6A	T84133
D03DUY	T66505
D06TKI	T51191
D06TKI	T68547
D06TKI	T05090
D0M5XN	T99089
D08WOW	T49453
D08WOW	T07394
D0SD9Z	T46521
D04UBI	T77365
D0H3UR	T81735
D00LGR	T82383
D04UBI	T86679
D0Z5VW	T89534
D0E0NM	T92144
D05RVA	T89041
D01HKZ	T56418
D04MXN	T99089
D04AEQ	T77365
D03CVT	T11211
D0N7DQ	T11211
D0W3UH	T51408
D0GL7H	T83386
D0S6JV	T52790
D02ZUO	T78198
D0O6HP	T44861
D0D9LJ	T29130
D07MPL	T18477
D0C3ZR	T95913
D07MEX	T95913
D08EYQ	T27889
D0Y1NC	T54582
D03IXK	T75243
D0L9PA	T56418
D07CWH	T67849
D00DRL	T07303
D00DRL	T55781
D00DRL	T74312
D00DRL	T40474
D00DRL	T47101
D00DRL	T59102
D00DRL	T80975
D00DRL	T80782
D00DRL	T91331
D00DRL	T51076
D00DRL	T84703
D00DRL	T58454
D00DRL	T01973
D09NTG	T39677
D0H7PW	T83875
D0H7PW	T83011
D0Y2NS	T80276
D0D3VT	T22118
D02NNN	T90553
D02NNN	T21307
D0G2QH	T58454
D0G2QH	T91331
D0DA5M	T03634
D0RS4X	T09826
D05NFR	T07173
D0YI4F	T25005
D0E6AG	T25265
D0IV4C	T29130
D08EQD	T41515
D09BZS	T41560
D0UO0C	T44916
D0JF6C	T51407
D05NFR	T56418
D04MXN	T60631
D05NFR	T69128
D00DFP	T72168
D0E4IB	T77365
D0DA5M	T82795
D03IXK	T85544
D08XQV	T96079
D07MPL	T96623
D0I8KA	T54156
DIY4C2	T03634
D9FJ5V	T14597
D9RH0V	T20333
DT3BA1	T25005
DUI59O	T29130
D2Y7ZG	T31309
DA1MG8	T55781
D9FJ5V	T59328
DXJ4B7	T62449
D28HJI	T74312
DPNT63	T81735
DA1MG8	T82383
D3QEZ2	T87675
D0Z7BX	T99340
DS6VD0	T99948
D0U8XE	T82383
D0H9DA	T97155
D07BGC	T95913
D0E6SX	T56923
D02PHE	T40332
D08NDE	T98913
D0TU7B	T75243
D0TU7B	T95913
D0TU7B	T05031
D0X2XZ	T71374
D07LUJ	T65200
D07LUJ	T31479
D07LUJ	T98062
D07LUJ	T89529
D00YEV	T20178
D00YEV	T40954
D00YEV	T86161
D00YEV	T10965
D00YEV	T00140
D02BQE	T55293
D0F5TD	T06273
D04SXL	T00176
D0IZ8X	T02001
D04SXL	T15739
D08NDE	T20333
D0KQ7M	T25005
D07UIS	T30687
D03HUX	T40694
D0FX8N	T45674
D0XT0W	T47101
D09JEJ	T51565
D0XT0W	T58454
D0C9MA	T66383
D07DWF	T67619
D0LG7X	T67849
D01IED	T73756
D0J4XV	T77365
D0CR7L	T82665
D0XT0W	T91331
D0D6ZW	T92640
D0GW8X	T95913
D0I3LO	T95913
D0T3AW	T88304
D00XCX	T09826
D06LRG	T74456
D0CC8L	T53585
D03VYZ	T31479
D07YHM	T60693
D01XFZ	T10265
D01XFZ	T02001
D01XFZ	T61744
D06KGI	T96079
D0L8MO	T97141
D0X4ZL	T87024
D0L4SL	T00140
D0ZW5D	T60182
D04PER	T12119
D02MRN	T29130
D0S7HM	T87675
D05IRT	T44458
D05IRT	T49898
D05IRT	T85799
D05ADP	T70176
D05ADP	T58449
D05ADP	T49898
D06IME	T89988
D0O0JP	T09909
D05MDJ	T40016
D05RZE	T72168
D08QGT	T95913
D0AW5T	T95913
D0H7XL	T75243
D0I7IB	T68547
D00QOF	T78709
D0Y1UO	T15068
D00IQH	T18876
D03UVL	T58589
D0B6YB	T09826
D06VMJ	T31391
D00FHR	T68547
D05BYA	T18477
D0C6VV	T75498
D0E0AS	T28893
D03DPZ	T75243
D0F4VW	T79232
D04DYC	T56418
D0G5SU	T38431
D09DIB	T65200
D0RN3S	T97589
D01UXJ	T68547
D0B9DM	T68782
D0H7FW	T05849
D0H8WZ	T61622
D00UET	T51282
D07UJA	T15334
D09DFB	T94033
D0E3LP	T14731
D0A7JH	T00140
D0J9IH	T89918
D07OCV	T02001
D07OCV	T61744
D07OCV	T10265
D0ID3W	T84631
D0L8KJ	T61744
D0L8KJ	T10265
D0L8KJ	T02001
D0F7PZ	T09960
D0XW6Y	T64765
D07VAI	T87024
D07YGH	T64765
D09XLS	T47094
D0ZC0M	T45262
D03RIO	T02551
D06CKX	T73482
D0SN7I	T56923
D0E2WF	T40016
D0B7CH	T68547
D0W4XY	T31204
D0T4SG	T61722
D04KHY	T55959
D0AA6Z	T84634
D0N3EJ	T76414
D08ZPO	T51282
D0BM7M	T14597
D02JXG	T56923
D07TEP	T77365
D0F5UN	T92072
D0F5HB	T23995
D0F5HB	T40276
D0F5HB	T12808
D0Z9VY	T62449
D00ERV	T82577
D0K0JQ	T65864
D0SY9B	T59881
D0QG2D	T59626
D03VPJ	T20178
D09BPN	T23714
D04VWJ	T28484
D02LBK	T79798
D02ZKR	T78198
D0O0LQ	T40694
D02KKA	T69991
D0T4TN	T86364
D0F2JS	T15610
D0P1YE	T47094
D03BHM	T48069
D0F6YK	T46628
D04BQV	T84173
D0PW4N	T28484
D0D3AI	T06046
D05IIN	T45262
D04JTD	T85616
D0A8JM	T20178
D0U4EU	T28484
D0Z3PO	T77365
D0C9NJ	T13251
D02JAY	T25703
D0K5HI	T29683
D0SC2J	T18477
D0G5ME	T32262
D0VT1S	T83369
D0W2HG	T11011
D04BUH	T93509
D02NNV	T79798
D04FNQ	T00140
D0B2WK	T76198
D0J8RR	T13260
D07QXU	T55959
D0CN9Q	T14597
D00YPR	T80975
D01UMT	T85799
D01UMT	T70176
D01UMT	T49898
D06KCU	T89988
D02DYU	T66665
D0H9SX	T54582
D0M7CB	T61744
D0M7CB	T10265
D0M7CB	T02001
D0EQ9T	T64765
D0F5IY	T10265
D0F5IY	T02001
D0F5IY	T61744
D00MXN	T32262
D0UD4Y	T46245
D02DTQ	T26500
D0D4CX	T09826
D0F4TV	T10265
D0F4TV	T02001
D0F4TV	T61744
D01CGV	T87166
D0V7SO	T60182
D0L7WS	T88304
D01SJS	T48069
D08UYM	T45262
D00LSW	T79232
D00KTV	T35486
D0L5XG	T00140
D05HWN	T18477
D05HTS	T99089
D07YGK	T22939
D07IEU	T90648
D07IEU	T52316
D02DLP	T47094
D03DRR	T77913
D0XR7C	T23499
D05GYL	T26500
D08TRG	T23471
D04VBF	T26500
D0E5NY	T89988
D0N6EA	T94033
D0B3ZF	T01777
D04TQT	T84486
D02AAO	T28484
D0T8KA	T79062
D00RJB	T00140
D04QKU	T99347
D08GIM	T86350
D02BBC	T74456
D0O1HL	T92777
D00JED	T02001
D00JED	T10265
D00JED	T61744
D06JHV	T63505
D0I6ZO	T64765
D05VTN	T16016
D0HJ5H	T18876
D0E8ZY	T77913
D0D8VU	T60182
D0ZI0C	T87023
D0V4ZQ	T16691
D0X0PW	T02001
D0X0PW	T10265
D0X0PW	T61744
D0P3JF	T47094
D06KTJ	T62431
D0ZK7B	T85435
D07BRZ	T84631
D0O6NA	T95302
D0Z0GX	T16691
D09ENR	T06475
D0J4PB	T47094
D03LAB	T23499
D08HXG	T73476
D0U5UC	T06093
D04ZND	T33489
D0BA5K	T92072
D0C4WC	T97257
D0K2RY	T05849
D0N4PW	T55654
D0R8IU	T65200
D0V7US	T47094
D0G7MM	T15334
D07UHX	T09826
D04YEW	T67684
D0V4UO	T26623
D0H5WM	T05849
D0P1IX	T88505
D08HKT	T88975
D0S0RS	T10897
D0T8MA	T22977
D0X7EG	T61722
D06HCC	T47094
D0H5HZ	T74937
D0C3BA	T74456
D09TFB	T10265
D09TFB	T02001
D09TFB	T61744
D0W6AF	T87023
D06EMM	T76414
D0F2KX	T46628
D0DM6I	T47094
D0P2QO	T78709
D0I7MX	T94033
D09WYL	T84486
D07ARN	T40474
D0TG9Q	T89988
D0WK0P	T40954
D0HK3N	T98269
D02BYZ	T59328
D0K1EG	T61722
D09YDQ	T99347
D01JIO	T72168
D01SPD	T53904
D05ENJ	T23714
D00DYK	T92458
D00BZS	T09826
D0Z4FE	T78709
D04HQT	T28330
D0TA4A	T28213
D0R6UV	T80975
D0R6UV	T59328
D0R6UV	T96788
D0R6UV	T74312
D09AFI	T08391
D09AFI	T62460
D0UT7X	T70977
D0Z2FB	T61744
D0Z2FB	T02001
D0Z2FB	T10265
D0L3HU	T22939
D0L3HU	T40016
D0L3HU	T46521
D09XGB	T18477
D01IVE	T48873
D0U2DH	T10265
D0U2DH	T02001
D0U2DH	T61744
D02AIM	T17448
D04FYZ	T98397
D0U6ML	T09826
D04WUA	T76414
D0T0PN	T47094
D0M7OU	T77400
D0V3UN	T61622
D0H2IO	T31391
D0X2XF	T59679
D09XLS	T23499
D00ERV	T15377
D0E2WF	T55922
D01MBV	T59679
D04WMR	T00239
D05VVX	T00140
D04KHY	T05849
D0F1WX	T47094
D0G4DE	T76904
D0Q5LF	T97587
D09LQK	T23499
D08PBB	T40332
D0N1HW	T24983
D04WMR	T00140
D0W3LI	T40276
D0AA6Z	T52790
D02NNV	T65864
D02NNV	T55729
D0P6DJ	T07303
D0P6DJ	T59328
D0P6DJ	T80975
D0P6DJ	T80782
D04BFU	T26623
D0Y6OA	T64567
D0Y6OA	T33489
D0Y6OA	T16987
D0Y6OA	T13260
D0Y6OA	T20401
D0F2ML	T11448
D0F2ML	T29500
D0F2ML	T53381
D0F2ML	T41580
D0F2ML	T92609
D0F2ML	T01777
D0C9XA	T08910
D0C9XA	T51452
D0C9XA	T62292
D0C9XA	T80387
D0C9XA	T51487
D0C9XA	T26368
D0O4NR	T30563
D0KL3U	T35734
D0V5WL	T47768
D0PF3J	T28661
D0G2XE	T52921
D0G2XE	T72458
D0G2XE	T37848
D0G2XE	T52790
D0G2XE	T79232
D01YIO	T86385
D0HG5M	T52450
D0F0UT	T12475
D07ZNI	T33489
D07ZNI	T20401
D07JTD	T75498
D06VWL	T66237
D0SY9B	T66237
D0SY9B	T84486
D0SY9B	T79232
D05UFP	T09826
D0Z2UQ	T75243
D00DAE	T61698
D0U0BU	T11211
D04FDN	T88304
D02PAW	T09826
D01PGR	T95913
D0LI1C	T36059
D0M6BA	T09826
D0U8AS	T22939
D03KGH	T17758
D0Q9UX	T70176
D09UZL	T84133
D01GEB	T67162
D0Z8DO	T66237
D0AC8W	T99816
D0V0CJ	T38301
D05FWH	T62449
D01PGR	T75243
D0L6OA	T67162
D0M0PY	T40332
D02OTK	T17345
D09ZWH	T01575
D0YX7E	T20178
D03PYD	T76369
D0OH2H	T72168
D0X1RQ	T06046
D0M5WS	T46628
D03KHO	T08922
D0S8CI	T62276
D0S8CI	T76414
D07XJJ	T73476
D0M9FQ	T07663
D0PU8T	T36483
D0N5YD	T74937
D00RWQ	T83875
D0VE1W	T68547
D0M8OC	T64765
D0W0NU	T87024
D09LPV	T70518
D00YER	T14597
D02OZK	T31309
D02OZK	T56510
D02OZK	T14912
D02RJY	T97592
D02RJY	T77764
D02RJY	T46781
D02RJY	T87675
D02XNW	T87675
D02XNW	T12499
D02XNW	T46781
D04RCT	T83011
D04RCT	T83875
D07NOI	T80975
D0C3UC	T83011
D0C3UC	T83875
D0U4FF	T59328
D0U4FF	T14597
D0W8IY	T85799
D0W8IY	T49898
D0YB3W	T14597
D0YB3W	T92057
D0YB3W	T59328
D0YB3W	T67619
D0Z6MT	T53524
D0Z6MT	T74312
D0Z6MT	T57700
D0Z6MT	T59102
D0Z6MT	T63966
D0Z6MT	T07303
D0Z6MT	T80975
D05QIS	T40111
D00QKI	T00884
D07XQS	T02551
D04QYS	T07173
D0TH5H	T08499
D0OX9F	T12119
